ID,TITLE,DESCRIPTION,DURATION,STATUS,DATE PUBLISHED,KEYWORDS,VIDIQ SCORE,VIEWS,YT LIKES,YT COMMENTS,DESC LINK COUNT,DESC WORD COUNT,CREATOR SUGGESTED,ENGAGEMENT RATE
JJD1-OQ-t0c,195 Wars Are Happening Because of Maps Drawn 100+ Years Ago,"195 active territorial disputes. 500 million people affected. All because of maps drawn by European colonial powers 100+ years ago.  The Enlightenment gave us precision cartography. But colonial mapmakers were selectively precise—crystal clear borders in Europe, deliberately vague borders everywhere else.  Cambodia vs Thailand over a 1908 French map. India vs Pakistan over Kashmir. Sudan vs South Sudan. The pattern repeats globally.  These aren't ancient ethnic hatreds. They're manufactured border disputes that modern politicians exploit for power.  #colonialism #borderdisputes #geopolitics #colonialmaps #territorialconflicts #enlightenment #cartography #kashmir #preahvihear #southsudan #cambodia #thailand",44,Public,10/6/2025,"Border Conflicts, Cartography Impact, Colonial Borders, Conflict Origins, Ethnic Divisions, Geopolitical Tensions, Global Conflicts, Historical Conflicts, Historical Geography, Historical Maps, Legacy of Colonialism, Map Manipulation, Mapping Wars, Modern-Day Impact, Nationalistic Wars, Political Boundaries, Sovereignty Issues, Territory Disputes, War and Geography, Wars and Maps",30.062939816712635,1039,6,0,0,89,-,0
pZH1r2NC_SQ,France Still Controls 14 African Countries' Money. In 2025,"14 African countries can't control their own money. They're forced to deposit 50% of their foreign reserves with the French Treasury.  It's called the CFA franc. France prints it. France controls monetary policy. France profits from it.  Senegal, Ivory Coast, Cameroon, and 11 others have been locked into this system since ""independence"" in the 1960s.  This is what neocolonialism actually looks like.  #cfa #cfafranc #france #neocolonialism #africa #senegal #ivorycoast #cameroon #monetarypolicy #economicindependence #colonialism #frenchcolonialism",39,Public,10/6/2025,"military coup, niger, west africa, niger coup, niger coup d'etat, mali coup, coup, burkina faso, africa, coup d'état, cfa franc paris control",21.387849050834898,140,4,0,0,74,-,2
Z5l9vXPrKoU,This 1908 Map Killed 38 People in 2025. Here's Why It Still Exists.,"In 1908, France drew a deliberately vague border map between Cambodia and Thailand. Both countries still use it—because the confusion serves their politicians.  Cambodia uses 1:200,000 scale maps. Thailand uses 1:50,000. GPS could resolve this in weeks. But clarity would end the nationalist rallying cry.  38 people died in July 2025 fighting over a border that colonial powers made ambiguous on purpose.  #cambodia #thailand #colonialism #borderdispute #preahvihear #geopolitics #colonialmaps #southeastasia #gps #politicalstrategy #historyrepeats",56,Public,10/5/2025,"2025 Incident, Archaeological Finds, Cartographic Errors, Cartography Secrets, Century Challenge, Cultural Impact, Disaster Stories, Fatal Maps, Geographic Anomalies, Historical Maps, Historical Tragedy, Lost History, Map Analysis, Map Exploration, Map Mystery, Time Capsule, Tragic History, Urban Myths",29.163297566121557,844,9,0,0,73,-,1
XTChXAFtzK4,Why MILLIONS Are Burning French Flags Across Africa Right Now,"Mass protests are erupting across Niger, Burkina Faso, and Mali. Crowds are burning French flags and celebrating their exit from France-backed alliances.  This isn't random anger. It's 60+ years of neocolonial resentment finally exploding.  France controlled their currency, military bases, and resources. Now the Sahel is saying: enough.  #niger #burkinafaso #mali #france #neocolonialism #africanunity #sahel #frenchcolonialism #protests #decolonization #ecowas",40,Public,10/5/2025,"military coup, niger, west africa, niger coup, niger coup d'etat, mali coup, coup, burkina faso, africa, coup d'état",30.50225443749521,1150,11,0,0,59,-,0
a04fOAhdcJo,GPS Could Fix This Border War in 24 Hours. Here's Why They Won't.,"GPS technology could resolve the Cambodia-Thailand border dispute in WEEKS. But neither government wants to.  The 1908 French map created deliberate ambiguity. Cambodia uses 1:200,000 scale maps. Thailand uses 1:50,000. Both sides weaponize the confusion for nationalist politics.  38 people died in July 2025 because the ambiguity is more useful than the solution.  #cambodia #thailand #borderwar #gps #geopolitics #coloniallegacy #preahvihear #southeastasia #politicalstrategy #historyrepeats",34,Public,10/4/2025,"Border Conflict, Border Management, Border Technologies, Cartography Innovation, Conflict Resolution, Crisis Management, Digital Diplomacy, Diplomatic Solutions, GPS Applications, GPS Solutions, Geopolitical Issues, Geospatial Analysis, International Relations, Mapping Technology, Peace Initiatives, Satellite Navigation, Technology Impact, Territorial Disputes, War Prevention",19.07265601385425,82,2,0,0,63,-,2
sgYCDaMgJHM,France's REVENGE on Guinea After 1958 Independence Vote,"In 1958, Guinea became the ONLY French colony to vote for immediate independence. France's response? Operation Persil - a secret sabotage campaign to destroy Guinea's economy.  They withdrew all support, pulled infrastructure, and burned currency reserves. This is how colonial powers punished defiance.  #guinea #france #colonialism #africanhistory #independence #operationpersil #coldwar #geopolitics #historyshorts #decolonization",52,Public,10/4/2025,"military coup, niger, west africa, niger coup, niger coup d'etat, mali coup, coup, burkina faso, africa, coup d'état",28.50551155470689,725,7,1,0,53,-,1
6ZdMG59CV9M,How a Colonial Map Error Became International Law!,"The video details how a 1907 joint commission failed to finalize a border map, leading to French cartographers publishing their own version that placed Preah Vihear Temple in French Indochina, sparking a lasting cultural conflict. This deviation from the natural geography has fueled conflict between Cambodia and Thailand history over the temple's location. This issue demonstrates how cartography can contribute to war and peace.",77,Public,10/3/2025,"Boundaries Disputes, Cartography Mistakes, Colonial Heritage, Colonial Map, Colonialism Impact, Cultural Implications, Diplomatic Relations, Geopolitical Consequences, Historical Maps, Historical Narratives, International Law, Law Precedents, Legal History, Legal Interpretations, Map Error, Map Sovereignty, Mapping Controversies, Sovereignty Issues, Treaty Origins",28.118595180337763,663,9,1,0,64,-,1
xODFE2Pyubo,Why CAMBODIA and THAILAND Keep Fighting Over This Temple,"The Cambodia-Thailand war over Preah Vihear Temple in July 2025 caused 38 people casualties and displaced 140,000—but this border dispute started with a French colonial map from 1908. Thailand's F-16 fighter jets bombed Cambodian positions in the first use of airpower in this conflict since the Cold War, all over 4.6 square kilometers of disputed territory.  This isn't ancient history. It's calculated geopolitics. Cambodia's Prime Minister Hun Manet needed nationalist credentials after succeeding his father. Thailand faced political chaos with their PM removed by Constitutional Court weeks before fighting erupted. Independent satellite analysis shows Cambodia was responsible for 33 escalatory actions versus Thailand's 14.  The real story? French colonial cartography created permanent conflict machinery. The Franco-Siamese Treaty of 1904 specified the border must follow the watershed line in the Dangrek Mountains—but the 1908 Annex I map deliberately ignored this principle, placing the temple in Cambodia when the watershed would have put it in Thailand. The 1962 ICJ ruling locked in this colonial legacy, and modern politicians weaponize the ambiguity whenever domestic politics demand distraction.  This pattern repeats globally: 195 active territorial disputes worldwide trace to colonial-era mapping decisions, affecting 500 million people in contested borderlands.   CHAPTERS  0:00 - July 2025: F-16s Bomb Cambodia 0:32 - Modern Politics: Hun Manet Needs Legitimacy 1:30 - Thai General: ""The Temple Is Ours"" 1:50 - Farmers Trapped in Legal Limbo 2:13 - Modern GPS Could Fix This in Weeks 2:36 - Why Does a 1908 Map Give Them This Tool? 2:41 - Let's Go Back: The 1904 Treaty 2:52 - What Is a Watershed Line? 3:01 - Preah Vihear Sits Atop the Cliff 3:14 - 1907: Joint Commission Established 3:36 - August 1908: Annex I Map Published 4:00 - 50 Copies Sent to Bangkok 4:09 - Thailand Objects in 1958 4:19 - The Treaty Specified the Watershed 4:30 - The 1962 ICJ Ruling 4:56 - This Isn't Unique to Cambodia-Thailand 5:12 - European Enlightenment Mapmaking 6:36 - The Question Isn't Whether Maps Were Wrong",442,Public,10/3/2025,"thailand cambodia clash, world news today, thailand cambodia conflict, cambodia, phnom penh, bangkok, thailand cambodia border dispute, thailand cambodia war, preah vihear",13.378294855911893,22,1,0,0,330,-,2
XLPTOCOYM_U,Africa's Military Coups: Solution or Disaster?,"Military governments now control Mali, Burkina Faso, and Niger after kicking out French forces. But has anything actually improved?  Violence is increasing. Democratic freedoms are shrinking. Economic problems persist. The new military leaders promised change, but the Sahel region faces the same crises that sparked the coups.  France's legitimacy in Africa is collapsing, but can military power solve problems rooted in colonial economics and terrorism? The answer isn't what you think.  Subscribe for fact-based breakdowns of Africa's political transformation and what mainstream media won't tell you.  #Africa #Mali #BurkinaFaso #Niger #MilitaryCoup #France #Sahel #Democracy #WestAfrica #Geopolitics #Terrorism #AfricanPolitics #ColonialLegacy",62,Public,10/3/2025,"military coup, niger, west africa, niger coup, niger coup d'etat, mali coup, coup, burkina faso, africa, coup d'état",24.88386224667488,314,2,0,0,99,-,0
iZbnFRA6YgI,Why African Countries Can't Control Their Own Money,"The CFA franc keeps 14 African countries trapped in economic dependency. Fixed exchange rates make African exports cheap for Europe while killing local industries.  Niger exports uranium to France at rock-bottom prices because of currency manipulation. Meanwhile, imports flood African markets, destroying local manufacturing and jobs.  This colonial-era monetary system still controls West Africa's economy in 2025 - and France holds the keys.  Subscribe for geopolitical analysis exposing the real history behind today's economic systems.",79,Public,10/2/2025,"military coup, niger, west africa, niger coup, niger coup d'etat, mali coup, coup, burkina faso, africa, coup d'état",28.039541199496902,651,5,0,0,75,-,0
1QPFq2vYf_w,What REALLY Causes Military Coups in 9 African Countries Since 2021?,"Since 2021, the Sahel coups and West Africa have experienced multiple instances of government overthrow concentrated in former French colonies, creating a security crisis. This has led to political upheaval, as detailed on al jazeera english, and is rooted in the colonial legacy that still shapes african politics today. The concentration of coups demands explanation.  9 military coups in West Africa since 2021. Mali, Burkina Faso, Niger, Gabon - all former French colonies facing unprecedented crisis. This isn't coincidence.",50,Public,10/1/2025,"military coup, niger, west africa, niger coup, niger coup d'etat, mali coup, coup, burkina faso, africa, coup d'état",27.856206656586746,624,7,0,0,79,-,1
0jREGVY0_Jc,Why Africa is Expelling France,"Why do French policies in Africa, designed to help, spark so much resistance and controversy? The answer lies in decades of arrangements that prioritized external interests over African sovereignty. From military bases to currency control through the CFA franc, French involvement continues to shape African economies and politics today—often generating backlash across the continent. This short cuts through the rhetoric to reveal the real history behind neocolonialism debates.  Uncover the hidden power dynamics behind today's Africa headlines. For an evidence-based deep dive into French influence, the Sahel crisis, and what African nations are doing about it, watch our full-length analysis. Subscribe for weekly myth-busting on geopolitics, colonialism, and the real stories behind world events!",76,Public,9/30/2025,"niger, mali, sahel region, niger coup, burkina faso, coup, military coup, sahel",23.94898072408293,253,1,0,0,114,-,0
jLZngVFKWVg,"Why Mali, Niger and Burkina Faso Expelled France From the Sahel","Why have 13 military coups hit Africa since 2021? Ibrahim Traore and Burkina Faso's revolution against France reveals 60 years of CFA franc control and neocolonialism in the Sahel. This documentary exposes 3 persistent myths about French colonialism in Mali, Niger, and Burkina Faso. From Operation Persil's economic sabotage of Guinea (1958) to the Alliance of Sahel States (2023), discover how France's CFA franc system and military interventions created the conditions for today's coup belt.  What You'll Learn:  Why 16 of 23 African coups since 2000 occurred in former French colonies How Operation Persil destroyed Guinea's economy as punishment for independence The CFA franc system: monetary control over 14 African nations Why French military intervention in Mali failed despite overwhelming force Ibrahim Traore and the coordinated anti-French resistance movement Wagner Group's role and why military force can't resolve legitimacy crises   KEY ACADEMIC SOURCES:  Fain, Issaev & Korotayev (2024) - ""Coupvolution as a Mechanism of Regime Change in the Sahel"" Toronto (2011) - Coined the term ""coupvolution"" for Egypt's 2011 revolution Korotayev & Khokhlova (2022) - Revolutionary events in Mali 2020-2021  Aina (2023) - ""French mistakes helped create Africa's coup belt"" (Al Jazeera) Guichaoua (2020) - ""The Bitter Harvest of French Interventionism in the Sahel"" (International Affairs) Coulibaly (2024) - Impact of French colonial policies on Sahel governance   El-Tamawy (2024) - Monetary dependence and the African Franc in Sahel countries Tricontinental Institute (2025) - ""The Sahel Seeks Sovereignty"" (Dossier 91)  Faulkner & Parens (2025) - Russia's private military proxies in the Sahel Global Terrorism Index (2025) - Russian influence operations and Western failures Africa Center for Strategic Studies (2023) - Africa's crisis of coups (13 attempts since 2021)  Baudais & Chauzal (2011) - Niger's 2010 coup d'état Al Jazeera (2020) - Mali president resignation after military mutiny Olivier & Spigiel (2023) - Niger's 2023 military takeover (Jeune Afrique)   Chapters: 0:00 Introduction: The Coup Belt Pattern 1:07 Myth 1: France Brought Development 1:35 Operation Persil: Economic Warfare Against Guinea 2:49 The CFA Franc System: Monetary Control 5:39 Myth 2: French Military Intervention Prevents Chaos 6:11 Operation Serval: Strategic Failure in Mali 7:51 Myth 3: Coups Are Only About Corruption 8:26 Coordinated Anti-French Resistance 9:06 Wagner Group and Military Government Failures 10:09 Alliance of Sahel States: Institutionalized Resistance 10:49 Connecting the Three Myths 11:37 Why French Policies Generate Resistance 12:19 The Sahel Crisis: 60 Years of Systematic Patterns 13:16 Conclusion: Rejecting Post-Colonial Arrangements",812,Public,9/30/2025,"sahel, military coup, west africa, niger, foreign policy, burkina faso, niger coup, mali, coup, sahel region, sahel states, ecowas, jihadists in mali, africa, coup d'état",13.931568569324174,25,1,0,0,400,-,2
LUKMOc4L9OQ,How a 1936 Arab Revolt Changed the Course of History Forever,"Palestinian resistance didn’t begin with Soviet involvement—it erupted decades earlier during the 1936 Arab Revolt against British rule. More than 20,000 Arab Palestinians were  wounded or imprisoned in this massive uprising, proving that Palestinian nationalism and resistance have deep roots long before the KGB or Cold War politics entered the story. This short debunks the myth that Palestinian resistance was a Soviet creation and sets the record straight with real historical evidence.  Discover the true origins of Middle Eastern conflicts and cut through Cold War propaganda. For a full, evidence-based breakdown of how resistance movements evolved and how later powers tried to reshape the narrative, watch our long-form analysis. Subscribe for weekly myth-busting on Palestine, Middle East history, and global geopolitics!  #Palestine #1936ArabRevolt #BritishMandate #PalestineHistory #MiddleEastHistory #ArabRevolt #KGB #Resistance #Geopolitics #HistoricalFacts",34,Public,9/30/2025,"yasser arafat, palestine, gaza, middle east, israel, cold war",29.50815106517421,914,16,0,0,131,-,1
ZblSI_oHEf8,How the KGB is Shaping Your Reality Today,"Did you know the way we talk about Middle Eastern conflicts today was shaped decades ago by Cold War propaganda? The KGB masterminded a shift from framing these struggles as ethnic disputes to branding them as battles for human rights—a narrative that still dominates universities, media, and international organizations. Soviet influence didn’t end with the USSR; it’s still echoing in the headlines and debates of 2025.  Uncover the hidden history behind today’s political narratives. For an evidence-based deep dive into how Soviet strategy still shapes Middle East discourse, check out our full-length analysis. Subscribe for weekly myth-busting on geopolitics, propaganda, and the real stories behind world events!  #KGB #ColdWar #MiddleEast #Soviet #Propaganda #HumanRights #Israel #Palestine #Geopolitics #Universities #Media",39,Public,9/29/2025,"information control, modern propaganda, political manipulation, propaganda, psychological warfare, russian tactics",15.965784284662089,40,1,0,0,118,-,2
zQQKrbJilPI,Young Cypriots Are Defying 50 Years of Division,"Young Cypriots cross the buffer zone every day to study, work, and build new friendships—challenging a division that’s lasted half a century. Hear Petros’ moving story: separated from his family’s orchards for 50 years, now witnessing a new generation pushing for reunification. With majorities on both sides supporting peace, property rights, and equality, is Cyprus finally ready to turn the page?  Get the real story behind the headlines and explore the myths and realities of Cyprus’ divided past. For the full breakdown and evidence-based analysis, check out my long-form video on why Cyprus remains divided. Subscribe for more myth-busting takes on global conflicts!  #Cyprus #Reunification #BufferZone #Turkey #Greece #Peace #History #Geopolitics #PropertyRights",55,Public,9/28/2025,"turkey, cyprus, cyprus war, greece, turkish invasion of cyprus, cyprus invasion 1974, turkey vs greece, cyprus dispute, history of cyprus, greek cyprus, turkish republic of nothern cyprus, turkey cyprus",24.938648865853065,318,3,0,0,112,0,0
POhzZhAm1aY,KGB’s Hidden Agent Inside the PFLP Revealed,"Discover how the KGB secretly recruited Wadi Haddad, a top PFLP operative, giving Soviet intelligence direct influence over Palestinian resistance operations in the 1970s. Newly declassified Soviet reports reveal how Moscow placed trusted agents inside key offices, shaping the course of Middle East history from the shadows.  Want the full story and the real evidence? Watch my long-form breakdown debunking the myths behind Cold War espionage and the Israel-Palestine conflict. Subscribe for more quick, myth-busting history!  #KGB #ColdWar #Palestine #Espionage #History #PFLP #Soviet #Spy #MiddleEast",42,Public,9/28/2025,"Arab Nationalism, Cold War Spy, Counterintelligence, Covert Espionage, Geopolitical Intrigue, Historical Espionage, Intelligence Leaks, Intelligence Operations, KGB Agent, KGB History, PFLP Secrets, Palestinian Groups, Political Terrorism, Revolutionary Movements, Secret Agents, Shadow Warfare, Spy Stories, Spy Tactics, Underground Networks",28.62328984604857,745,6,0,0,85,-,0
Hnh2F29Kk7g,Turkey vs Greece: The 1974 Cyprus Plan to Eliminate Turks,"In 1974, tensions between **turkey vs greece** escalated over **cyprus**, leading to the **cyprus invasion 1974**. This military intervention by **turkey** had a profound impact on **greece** and the island.",69,Public,9/27/2025,"turkey, cyprus, cyprus war, greece, turkish invasion of cyprus, cyprus invasion 1974, turkey vs greece, cyprus dispute, history of cyprus, greek cyprus, turkish republic of nothern cyprus, turkey cyprus",25.64068337966291,374,5,0,0,30,-,1
X3J03cBjTn8,KGB Secrets: How Israel’s History Was Changed by Soviet Spies,"This video examines the contents of the Mitrokhin Archive, revealing the extent of KGB involvement in the Israeli-Palestinian conflict during the Cold War. The archive, now at Cambridge University, details the actions of a KGB spy and the creation of the Popular Front for the Liberation of Palestine. This challenges conventional narratives about Palestine and Israel.",32,Public,9/27/2025,"mitrokhin archive, vasili mitrokhin, cold war, kgb, kgb files, kgb operations",25.58243101818119,369,5,0,0,56,-,1
wCFReiCGiks,"Cyprus: The 2,000 Missing and the Lost Churches","This video examines the lasting impact of the **cyprus conflict**, particularly the trauma of **missing persons**. It highlights the experiences of **greek cypriots** affected by **ethnic violence** and the ongoing quest for **historical truth** and closure.",58,Public,9/26/2025,cyprus,27.672005022594313,598,5,0,0,36,-,0
ioEyVqNah1A,How Soviet Tricks Still Fool Us Today,"This video explains how **soviet propaganda** was spread during the **cold war** era. It shows how the **kgb** influenced narratives around **palestine**. Also, the video references **ion pacepa** and his work to show how disinformation campaigns were executed.",39,Public,9/26/2025,"Cognitive Bias, Cold War Tactics, Critical Thinking, Disinformation Tactics, Espionage Tactics, Geopolitical Influence, Historical Deception, History of Manipulation, Media Manipulation, Mind Tricks, Misinformation Strategies, Modern Deception, Political Propaganda, Psychological Warfare, Soviet Influence, Soviet Legacy, Soviet Propaganda, Soviet Strategies, Surveillance Techniques",25.138135101213784,333,7,0,0,38,-,2
6khWPheZD0o,How the KGB Created A Palestinian Leader,This video examines how the KGB engaged in extensive documents forgery to create a new narrative for Arafat and the PLO. It highlights the extent to which the KGB was willing to manipulate information to further its goals. The video will also touch on how advice from General Giap influenced Palestinian strategies.,41,Public,9/25/2025,"kgb, west bank, palestine, middle east, israel, arafat, yasser arafat, plo",28.64068337966291,748,7,0,0,52,-,0
UH2PddfaaR8,How the KGB Weaponized Palestinian Resistance,"Drawing on declassified Soviet archives and scholarly research, this documentary examines how KGB operations influenced Palestinian movements during the Cold War. Using evidence from multiple academic sources and intelligence archives, we analyze the intersection of Soviet foreign policy, Middle Eastern geopolitics, and disinformation campaigns. Key Topics Covered:  KGB infiltration of Palestinian organizations through documented operations Soviet disinformation methodologies and their implementation Academic analysis of Palestinian national movement development Historical complexity and scholarly counterarguments Modern implications for understanding information warfare  PRIMARY ACADEMIC SOURCES: Intelligence & Soviet Operations:  Andrew, Christopher, and Mitrokhin, Vasili. The Sword and the Shield: The Mitrokhin Archive and the Secret History of the KGB (2000). Cambridge University Press. Pacepa, Ion Mihai, and Rychlak, Ronald J. Disinformation: Former Spy Chief Reveals Secret Strategies for Undermining Freedom, Attacking Religion, WND Books.  Palestinian National Movement Analysis:  Sayigh, Yezid. Armed Struggle and the Search for State: The Palestinian National Movement, 1949–1993 (1997). Clarendon Press, Oxford University. Sayigh, Yezid, and Shlaim, Avi (eds.). The Cold War and the Middle East (1997). Clarendon Press.  Historical Context & Critique:  Morris, Benny. The Birth of the Palestinian Refugee Problem, 1947–1949 (2004 revised edition). Cambridge University Press. Morris, Benny. Israel's Border Wars, 1949–1956. Clarendon Press. Finkelstein, Norman G. Image and Reality of the Israel-Palestine Conflict (2016). Verso Books.   CHAPTERS: 00:00 - Hook: Intelligence Operations in Middle East Resistance 01:45 - Declassified Evidence: The Mitrokhin Archive 02:24 - Operational Penetration: Agent Networks 04:18 - Narrative Engineering: Soviet Information Campaigns 05:56 - Strategic Transformation: Religious to Rights Framework 06:15 - Scholarly Counterarguments: Historical Complexity 07:45 - Contemporary Connections: Cold War Legacy 08:48 - Evidence-Based Analysis: Channel Mission 09:39 - Engagement: Subscribe for Documented History",606,Public,9/25/2025,"spy, cold war, russian spy, soviet union, kgb",35.39298457756128,178,14,8,0,275,-,4
juZg-irM6Sg,How Cyprus Became A Money Magnet! #history,"This video examines how **cyprus** has become a hub for questionable **finance** due to its complex legal system. It highlights how **elite corruption** enables **oligarchs** to utilize **offshore accounts**, attracting illicit capital. The video shows how regulatory gaps facilitate money laundering.",33,Public,9/25/2025,"Business hub, Cyprus economy, Cyprus history, Cyprus investment, Cyprus secrets, Economic growth, Financial evolution, Financial haven, Historic wealth, Historical wealth, International finance, Investment paradise, Mediterranean finance, Money magnet, Offshore banking, Prosperity factors, Tax benefits, Tax haven, Wealth attraction",28.303884682910176,692,7,0,0,41,-,1
8u2Esk7j2CU,Why Is This City Still Divided in 2025?,"The division of Nicosia remains a physical reminder of the continuing Cyprus conflict and its impact on the nation. The Green Line continues to divide the island impacting the geopolitics of the region. Despite the challenges, there is still hope for a unified Cyprus and a resolution to the Cyprus history, including Turkish Cyprus.",59,Public,9/24/2025,"2025 Insights, City Politics, City Tensions, Civic Engagement, Civic Identity, Community Struggles, Cultural Rift, Divided City, Economic Disparities, Future Urban Challenges, Geographical Segregation, Historic Divisions, Inequality Analysis, Local Conflict, Neighborhood Divisions, Polarized Society, Social Cohesion, Social Fragmentation, Urban Divide",24.613713432747613,295,2,4,0,54,-,2
yy29nd_OR2U,Why Is Kosovo So Important to Serbia? #history,"This video explains the deep significance of **kosovo history** for Serbian identity, highlighting the **battle of kosovo**. It also examines **serbian history** and the cultural/religious importance of the region. It also covers the **history of kosovo** and **history serbia**.",51,Public,9/23/2025,"kosovo, albania, geography, history of kosovo, serbia, europe, serbia kosovo, kosovo war, yugoslavia, kosovo independence, battle of kosovo, kosovo serbia tension, kosovo vs serbia",29.116897162084246,835,6,14,0,39,-,2
QoCanXzwsUs,Why Is Cyprus Still Divided in 2025? #history,"The video explains the complex **geopolitics** surrounding **cyprus history**, particularly focusing on the situation in **turkish cyprus**. It presents key **facts** related to the ongoing **resource war** on the island.",110,Public,9/23/2025,"cyprus history, geography, northern cyprus, cyprus, cyprus conflict, republic of cyprus, history of cyprus, greece, geopolitics, turkish cypriots, shorts, divided cyprus",22.663766555032915,188,0,0,0,30,-,0
Ns3wii1u73k,Why Did Kosovo's Story Get Twisted? #history,"This video explores the complex history of the **balkan conflict**, specifically focusing on **kosovo history** and the events surrounding the **yugoslavia breakup**. It examines how **serbian propaganda** and **historical myths** have shaped perceptions of the conflict. Gain a deeper understanding of the region's past and present.",81,Public,9/22/2025,"Balkan Issues, Balkans Politics, Crisis in Kosovo, Cultural Misunderstanding, Ethnic Tensions, Historical Narrative, Historical Revisionism, History Rewritten, Kosovo Conflict, Kosovo History, Modern History, National Identity, Political Propaganda, Post-Yugoslavia, Serbia Kosovo, Southeast Europe, Twisted Histories, War Stories, Yugoslav War",23.573942985382715,232,1,0,0,46,-,0
PezRxZz5sA8,US Secret Role in Cyprus 1974 Crisis Revealed #history,"The video examines the **cia involvement** in the **cyprus invasion 1974**, highlighting the **geopolitics** of the region during the **cold war**. Using **declassified documents**, the video explains how the CIA was aware of coup preparations in Cyprus but chose not to intervene, seeing a strategic advantage.",52,Public,9/22/2025,"cyprus, cold war, middle east, united states, world history, history",24.230446791152495,270,2,0,0,46,-,0
n-CUSE4bDvg,Why Cyprus Remains Divided After 50 Years | Turkey vs Greece Explained,"The Cyprus conflict between Greece and Turkey created Europe's last divided capital, splitting families and communities for over 50 years. When Turkey vs Greece tensions erupted in 1974, 16-year-old Petros lost his home and became one of 210,000 people displaced by a conflict that continues to shape European energy politics and NATO relations today. This video examines the overlooked factors behind Cyprus's partition using declassified U.S. State Department cables and historical records that reveal how Cold War strategic calculations influenced America's response to the crisis. Beyond the standard Greek vs. Turkish narrative, we explore documented evidence of U.S. involvement, the suffering of both communities, and why this frozen conflict still affects international relations in 2025. From energy development worth billions to regulatory gaps exploited for sanctions evasion, Cyprus's division has consequences far beyond the island itself. The divided capital of Nicosia remains a physical reminder of how quickly neighbors can become enemies - and how geopolitical calculations can perpetuate human suffering.   YouTube Chapters: 0:00 Introduction: Petros's Story 0:38 Modern Stakes: Energy & NATO Tensions 0:58 Before the Crisis: Peaceful Coexistence 1:53 The 1974 Extremist Plan 3:01 The Hidden Player: U.S. Involvement 3:52 Mass Displacement: 210,000 Lost Homes 5:16 Cultural & Economic Devastation 6:33 Modern Consequences: Energy Politics 7:32 Money Laundering & Corruption 8:00 Hope: The Next Generation 9:00 Your Thoughts: Law vs. Safety",556,Public,9/21/2025,"varosha, turkish, turkish cypriots, greece turkey conflict, nicosia, greece, republic of cyprus, cyprus geopolitics, cyprus history, united nations, cyprus, turkey",19.52338392059609,91,5,0,0,223,-,3
izi51CGpcAg,How Geopolitical Myths Become Breaking News,"This video looks at how **historical patterns** are reused to justify conflicts, focusing on the **kosovo war**. It examines how **myths** and narratives are spread, challenging viewers to seek the **truth** and be aware of the **facts**. It also provides context to the **geopolitics** in the region.",34,Public,9/21/2025,,19.328830487546185,87,1,0,0,47,-,1
ijKvAmv_BsY,What Really Happened in Kosovo?,"This video presents some crucial **facts** that challenge common **myths** about the **history of kosovo**. It dives into the roots of **interethnic conflict** in **yugoslavia**, specifically focusing on the role of **serbia** in the **kosovo war**. It's a reality check against disinformation.",37,Public,9/20/2025,serbia,12.743782540330756,19,0,0,0,42,-,0
miLs-EtBYQI,Why Are Indigenous Peoples Disappearing?,"The fight for **justice** in **brazil** continues, as many **indigenous** people face threats to their **human rights**. The **amazon** region is particularly vulnerable, leading to mass **protests** against **displacement**.",43,Public,9/19/2025,,29.43171490422344,898,6,0,0,29,-,0
vYxcaN7XG9Y,Kosovo Myths vs Facts,"This video presents **facts** about **Kosovo**, challenging common **myths** and misconceptions. The content is **debunked** with data to provide a clear view of the **geopolitics** in the region. It's a reality check against common misconceptions.",37,Public,9/19/2025,kosovo,11.720671786825555,15,0,0,0,35,-,0
d1Bx3uptNuo,Why KOSOVO's TRUE Story Is The Key to Stopping Future conflict,"This video examines how lies and deception can fuel conflicts, using the **kosovo war** as a case study. It looks at how **propaganda warfare** can be used to justify **ethnic cleansing**, drawing parallels to tactics used by **putin** in **modern warfare**. It's a look into the dangers of misinformation.   Video Chapters 00:00 - The Beer Bottle Incident: A Farmer's Deadly Lie 01:30 - Meet Gjorje Martinović: The Man Behind the Hoax 02:40 - Why Kosovo Matters: Sacred Ground vs. Reality 04:20 - The Battle of Kosovo: Myths vs. Historical Facts 06:00 - The Uncomfortable Truth: Both Peoples Are Indigenous 07:30 - Academic Fraud: How Intellectuals Manufactured ""Evidence"" 09:10 - Reality Check: Kosovo Had Yugoslavia's LOWEST Crime Rate 10:00 - From Lies to Ethnic Cleansing: 800,000 Victims 11:00 - Putin's Playbook: Kosovo → Georgia → Crimea → Ukraine 11:45 - How to Spot Propaganda Before It Destroys Lives",731,Public,9/18/2025,"republic of kosovo, kosovo serbia, kosovo serbia tensions, serbia kosovo war, serbia, serbs",14.573942985382715,29,2,7,0,147,-,4
QC5kjM0hLUU,The Last Shaman Who Survived Indigenous Genocide #history,"Learn about Lola Kipia, the **last shaman** of the Selknam people, who bore witness to a **native genocide**. Her story, passed down through **oral tradition**, reveals the horrors of the **indigenous massacre**. Kipia's **shamanism** preserved vital cultural heritage.",73,Public,9/18/2025,"selknam, selk´nam, genocidio selknam, tierra del fuego, selknam chile",28.118595180337763,663,17,0,0,38,-,2
